sequence_id,repertoire_id,recording_id,individual_id,receiver_id,pair_id,stage,context,sequence,n_elements,session_number,recording_datetime,source_file
after_phees_2022-07-25_14-55-51_0000042_labelled_Tabor_pheeseq_0000006.txt::sequence=4,focal=Tabor|conspecific=Olympia|stage=after|session=3,participants=Olympia%2BTabor|stage=after|session=3,Tabor,Olympia,A,after,non-partner,AAAPPPP,7,3,2022-07-25T14:55:51,after_phees_2022-07-25_14-55-51_0000042_labelled_Tabor_pheeseq_0000006.txt
after_phees_2022-07-25_14-55-51_0000042_labelled_Tabor_pheeseq_0000007.txt::sequence=5,focal=Tabor|conspecific=Olympia|stage=after|session=3,participants=Olympia%2BTabor|stage=after|session=3,Tabor,Olympia,A,after,non-partner,TKAPAAPPPP,10,3,2022-07-25T14:55:51,after_phees_2022-07-25_14-55-51_0000042_labelled_Tabor_pheeseq_0000007.txt
after_phees_2022-07-25_14-55-51_0000042_labelled_Tabor_pheeseq_0000008.txt::sequence=6,focal=Tabor|conspecific=Olympia|stage=after|session=3,participants=Olympia%2BTabor|stage=after|session=3,Tabor,Olympia,A,after,non-partner,TKAPAAAPPP,10,3,2022-07-25T14:55:51,after_phees_2022-07-25_14-55-51_0000042_labelled_Tabor_pheeseq_0000008.txt
after_phees_2022-07-25_14-55-51_0000042_labelled_Tabor_pheeseq_0000010.txt::sequence=7,focal=Tabor|conspecific=Olympia|stage=after|session=3,participants=Olympia%2BTabor|stage=after|session=3,Tabor,Olympia,A,after,non-partner,AAAPPPS,7,3,2022-07-25T14:55:51,after_phees_2022-07-25_14-55-51_0000042_labelled_Tabor_pheeseq_0000010.txt
after_phees_2022-07-25_14-55-51_0000042_labelled_Tabor_pheeseq_0000011.txt::sequence=8,focal=Tabor|conspecific=Olympia|stage=after|session=3,participants=Olympia%2BTabor|stage=after|session=3,Tabor,Olympia,A,after,non-partner,AAAPPPS,7,3,2022-07-25T14:55:51,after_phees_2022-07-25_14-55-51_0000042_labelled_Tabor_pheeseq_0000011.txt
after_phees_2022-07-25_14-55-51_0000042_labelled_Tabor_pheeseq_0000012.txt::sequence=9,focal=Tabor|conspecific=Olympia|stage=after|session=3,participants=Olympia%2BTabor|stage=after|session=3,Tabor,Olympia,A,after,non-partner,AAAAPS,6,3,2022-07-25T14:55:51,after_phees_2022-07-25_14-55-51_0000042_labelled_Tabor_pheeseq_0000012.txt
after_phees_2022-07-25_14-55-51_0000042_labelled_Tabor_pheeseq_0000013.txt::sequence=10,focal=Tabor|conspecific=Olympia|stage=after|session=3,participants=Olympia%2BTabor|stage=after|session=3,Tabor,Olympia,A,after,non-partner,AAAPS,5,3,2022-07-25T14:55:51,after_phees_2022-07-25_14-55-51_0000042_labelled_Tabor_pheeseq_0000013.txt
after_phees_2022-07-25_14-55-51_0000042_labelled_Tabor_pheeseq_0000015.txt::sequence=11,focal=Tabor|conspecific=Olympia|stage=after|session=3,participants=Olympia%2BTabor|stage=after|session=3,Tabor,Olympia,A,after,non-partner,AAAPPP,6,3,2022-07-25T14:55:51,after_phees_2022-07-25_14-55-51_0000042_labelled_Tabor_pheeseq_0000015.txt
after_phees_2022-07-25_14-55-51_0000042_labelled_Tabor_pheeseq_0000018.txt::sequence=12,focal=Tabor|conspecific=Olympia|stage=after|session=3,participants=Olympia%2BTabor|stage=after|session=3,Tabor,Olympia,A,after,non-partner,AAAPS,5,3,2022-07-25T14:55:51,after_phees_2022-07-25_14-55-51_0000042_labelled_Tabor_pheeseq_0000018.txt
after_phees_2022-07-25_14-55-51_0000042_labelled_Tabor_pheeseq_0000019.txt::sequence=13,focal=Tabor|conspecific=Olympia|stage=after|session=3,participants=Olympia%2BTabor|stage=after|session=3,Tabor,Olympia,A,after,non-partner,AAPPP,5,3,2022-07-25T14:55:51,after_phees_2022-07-25_14-55-51_0000042_labelled_Tabor_pheeseq_0000019.txt
after_phees_2022-07-25_14-55-51_0000042_labelled_Tabor_pheeseq_0000026.txt::sequence=16,focal=Tabor|conspecific=Olympia|stage=after|session=3,participants=Olympia%2BTabor|stage=after|session=3,Tabor,Olympia,A,after,non-partner,AAPP,4,3,2022-07-25T14:55:51,after_phees_2022-07-25_14-55-51_0000042_labelled_Tabor_pheeseq_0000026.txt
after_phees_2022-07-25_13-47-10_0000038_labelled_Wuschel_pheeseq_0000010.txt::sequence=1,focal=Wuschel|conspecific=Lola|stage=after|session=3,participants=Lola%2BWuschel|stage=after|session=3,Wuschel,Lola,B,after,non-partner,AA,2,3,2022-07-25T13:47:10,after_phees_2022-07-25_13-47-10_0000038_labelled_Wuschel_pheeseq_0000010.txt
after_phees_2022-07-25_13-47-10_0000038_labelled_Wuschel_pheeseq_0000011.txt::sequence=2,focal=Wuschel|conspecific=Lola|stage=after|session=3,participants=Lola%2BWuschel|stage=after|session=3,Wuschel,Lola,B,after,non-partner,AA,2,3,2022-07-25T13:47:10,after_phees_2022-07-25_13-47-10_0000038_labelled_Wuschel_pheeseq_0000011.txt
after_phees_2022-07-25_13-47-10_0000038_labelled_Wuschel_pheeseq_0000012.txt::sequence=3,focal=Wuschel|conspecific=Lola|stage=after|session=3,participants=Lola%2BWuschel|stage=after|session=3,Wuschel,Lola,B,after,non-partner,AA,2,3,2022-07-25T13:47:10,after_phees_2022-07-25_13-47-10_0000038_labelled_Wuschel_pheeseq_0000012.txt
after_phees_2022-07-25_13-47-10_0000038_labelled_Wuschel_pheeseq_0000015.txt::sequence=4,focal=Wuschel|conspecific=Lola|stage=after|session=3,participants=Lola%2BWuschel|stage=after|session=3,Wuschel,Lola,B,after,non-partner,AA,2,3,2022-07-25T13:47:10,after_phees_2022-07-25_13-47-10_0000038_labelled_Wuschel_pheeseq_0000015.txt
after_phees_2022-07-25_13-47-10_0000038_labelled_Wuschel_pheeseq_0000017.txt::sequence=5,focal=Wuschel|conspecific=Lola|stage=after|session=3,participants=Lola%2BWuschel|stage=after|session=3,Wuschel,Lola,B,after,non-partner,AA,2,3,2022-07-25T13:47:10,after_phees_2022-07-25_13-47-10_0000038_labelled_Wuschel_pheeseq_0000017.txt
after_phees_2022-07-25_13-47-10_0000038_labelled_Wuschel_pheeseq_0000018.txt::sequence=6,focal=Wuschel|conspecific=Lola|stage=after|session=3,participants=Lola%2BWuschel|stage=after|session=3,Wuschel,Lola,B,after,non-partner,AA,2,3,2022-07-25T13:47:10,after_phees_2022-07-25_13-47-10_0000038_labelled_Wuschel_pheeseq_0000018.txt
after_phees_2022-07-25_13-47-10_0000038_labelled_Wuschel_pheeseq_0000023.txt::sequence=7,focal=Wuschel|conspecific=Lola|stage=after|session=3,participants=Lola%2BWuschel|stage=after|session=3,Wuschel,Lola,B,after,non-partner,AA,2,3,2022-07-25T13:47:10,after_phees_2022-07-25_13-47-10_0000038_labelled_Wuschel_pheeseq_0000023.txt
after_phees_2022-07-25_13-47-10_0000038_labelled_Wuschel_pheeseq_0000024.txt::sequence=8,focal=Wuschel|conspecific=Lola|stage=after|session=3,participants=Lola%2BWuschel|stage=after|session=3,Wuschel,Lola,B,after,non-partner,AA,2,3,2022-07-25T13:47:10,after_phees_2022-07-25_13-47-10_0000038_labelled_Wuschel_pheeseq_0000024.txt
after_phees_2022-07-25_13-47-10_0000038_labelled_Wuschel_pheeseq_0000026.txt::sequence=9,focal=Wuschel|conspecific=Lola|stage=after|session=3,participants=Lola%2BWuschel|stage=after|session=3,Wuschel,Lola,B,after,non-partner,AA,2,3,2022-07-25T13:47:10,after_phees_2022-07-25_13-47-10_0000038_labelled_Wuschel_pheeseq_0000026.txt
after_phees_2022-07-25_13-47-10_0000038_labelled_Wuschel_pheeseq_0000027.txt::sequence=10,focal=Wuschel|conspecific=Lola|stage=after|session=3,participants=Lola%2BWuschel|stage=after|session=3,Wuschel,Lola,B,after,non-partner,AA,2,3,2022-07-25T13:47:10,after_phees_2022-07-25_13-47-10_0000038_labelled_Wuschel_pheeseq_0000027.txt
after_phees_2022-07-25_13-47-10_0000038_labelled_Wuschel_pheeseq_0000028.txt::sequence=11,focal=Wuschel|conspecific=Lola|stage=after|session=3,participants=Lola%2BWuschel|stage=after|session=3,Wuschel,Lola,B,after,non-partner,AAK,3,3,2022-07-25T13:47:10,after_phees_2022-07-25_13-47-10_0000038_labelled_Wuschel_pheeseq_0000028.txt
after_phees_2022-07-25_13-47-10_0000038_labelled_Wuschel_pheeseq_0000029.txt::sequence=12,focal=Wuschel|conspecific=Lola|stage=after|session=3,participants=Lola%2BWuschel|stage=after|session=3,Wuschel,Lola,B,after,non-partner,AA,2,3,2022-07-25T13:47:10,after_phees_2022-07-25_13-47-10_0000038_labelled_Wuschel_pheeseq_0000029.txt
after_phees_2022-07-25_13-47-10_0000038_labelled_Wuschel_pheeseq_0000030.txt::sequence=13,focal=Wuschel|conspecific=Lola|stage=after|session=3,participants=Lola%2BWuschel|stage=after|session=3,Wuschel,Lola,B,after,non-partner,AAA,3,3,2022-07-25T13:47:10,after_phees_2022-07-25_13-47-10_0000038_labelled_Wuschel_pheeseq_0000030.txt
after_phees_2022-07-25_13-47-10_0000038_labelled_Wuschel_pheeseq_0000054.txt::sequence=14,focal=Wuschel|conspecific=Lola|stage=after|session=3,participants=Lola%2BWuschel|stage=after|session=3,Wuschel,Lola,B,after,non-partner,AA,2,3,2022-07-25T13:47:10,after_phees_2022-07-25_13-47-10_0000038_labelled_Wuschel_pheeseq_0000054.txt
after_phees_2022-07-25_13-47-10_0000038_labelled_Wuschel_pheeseq_0000056.txt::sequence=15,focal=Wuschel|conspecific=Lola|stage=after|session=3,participants=Lola%2BWuschel|stage=after|session=3,Wuschel,Lola,B,after,non-partner,AA,2,3,2022-07-25T13:47:10,after_phees_2022-07-25_13-47-10_0000038_labelled_Wuschel_pheeseq_0000056.txt
after_phees_2022-07-26_13-19-22_0000049_labelled_Lola_pheeseq_0000002.txt::sequence=1,focal=Lola|conspecific=Odin|stage=after|session=3,participants=Lola%2BOdin|stage=after|session=3,Lola,Odin,A,after,non-partner,AAA,3,3,2022-07-26T13:19:22,after_phees_2022-07-26_13-19-22_0000049_labelled_Lola_pheeseq_0000002.txt
after_phees_2022-07-26_13-19-22_0000049_labelled_Lola_pheeseq_0000003.txt::sequence=2,focal=Lola|conspecific=Odin|stage=after|session=3,participants=Lola%2BOdin|stage=after|session=3,Lola,Odin,A,after,non-partner,AAAAAAA,7,3,2022-07-26T13:19:22,after_phees_2022-07-26_13-19-22_0000049_labelled_Lola_pheeseq_0000003.txt
after_phees_2022-07-26_13-19-22_0000049_labelled_Lola_pheeseq_0000004.txt::sequence=3,focal=Lola|conspecific=Odin|stage=after|session=3,participants=Lola%2BOdin|stage=after|session=3,Lola,Odin,A,after,non-partner,AAPS,4,3,2022-07-26T13:19:22,after_phees_2022-07-26_13-19-22_0000049_labelled_Lola_pheeseq_0000004.txt
after_phees_2022-07-26_13-19-22_0000049_labelled_Lola_pheeseq_0000008.txt::sequence=4,focal=Lola|conspecific=Odin|stage=after|session=3,participants=Lola%2BOdin|stage=after|session=3,Lola,Odin,A,after,non-partner,AA,2,3,2022-07-26T13:19:22,after_phees_2022-07-26_13-19-22_0000049_labelled_Lola_pheeseq_0000008.txt
after_phees_2022-07-26_13-19-22_0000049_labelled_Lola_pheeseq_0000009.txt::sequence=5,focal=Lola|conspecific=Odin|stage=after|session=3,participants=Lola%2BOdin|stage=after|session=3,Lola,Odin,A,after,non-partner,AAAPP,5,3,2022-07-26T13:19:22,after_phees_2022-07-26_13-19-22_0000049_labelled_Lola_pheeseq_0000009.txt
after_phees_2022-07-26_13-19-22_0000049_labelled_Lola_pheeseq_0000010.txt::sequence=6,focal=Lola|conspecific=Odin|stage=after|session=3,participants=Lola%2BOdin|stage=after|session=3,Lola,Odin,A,after,non-partner,AAA,3,3,2022-07-26T13:19:22,after_phees_2022-07-26_13-19-22_0000049_labelled_Lola_pheeseq_0000010.txt
after_phees_2022-07-26_13-19-22_0000049_labelled_Lola_pheeseq_0000011.txt::sequence=7,focal=Lola|conspecific=Odin|stage=after|session=3,participants=Lola%2BOdin|stage=after|session=3,Lola,Odin,A,after,non-partner,AAA,3,3,2022-07-26T13:19:22,after_phees_2022-07-26_13-19-22_0000049_labelled_Lola_pheeseq_0000011.txt
after_phees_2022-07-26_13-19-22_0000049_labelled_Lola_pheeseq_0000012.txt::sequence=8,focal=Lola|conspecific=Odin|stage=after|session=3,participants=Lola%2BOdin|stage=after|session=3,Lola,Odin,A,after,non-partner,AA,2,3,2022-07-26T13:19:22,after_phees_2022-07-26_13-19-22_0000049_labelled_Lola_pheeseq_0000012.txt
after_phees_2022-07-26_13-19-22_0000049_labelled_Lola_pheeseq_0000013.txt::sequence=9,focal=Lola|conspecific=Odin|stage=after|session=3,participants=Lola%2BOdin|stage=after|session=3,Lola,Odin,A,after,non-partner,AAA,3,3,2022-07-26T13:19:22,after_phees_2022-07-26_13-19-22_0000049_labelled_Lola_pheeseq_0000013.txt
after_phees_2022-07-26_13-19-22_0000049_labelled_Lola_pheeseq_0000014.txt::sequence=10,focal=Lola|conspecific=Odin|stage=after|session=3,participants=Lola%2BOdin|stage=after|session=3,Lola,Odin,A,after,non-partner,AA,2,3,2022-07-26T13:19:22,after_phees_2022-07-26_13-19-22_0000049_labelled_Lola_pheeseq_0000014.txt
after_phees_2022-07-26_13-19-22_0000049_labelled_Lola_pheeseq_0000015.txt::sequence=11,focal=Lola|conspecific=Odin|stage=after|session=3,participants=Lola%2BOdin|stage=after|session=3,Lola,Odin,A,after,non-partner,AA,2,3,2022-07-26T13:19:22,after_phees_2022-07-26_13-19-22_0000049_labelled_Lola_pheeseq_0000015.txt
after_phees_2022-07-26_13-19-22_0000049_labelled_Lola_pheeseq_0000016.txt::sequence=12,focal=Lola|conspecific=Odin|stage=after|session=3,participants=Lola%2BOdin|stage=after|session=3,Lola,Odin,A,after,non-partner,AAA,3,3,2022-07-26T13:19:22,after_phees_2022-07-26_13-19-22_0000049_labelled_Lola_pheeseq_0000016.txt
after_phees_2022-07-26_13-19-22_0000049_labelled_Lola_pheeseq_0000020.txt::sequence=13,focal=Lola|conspecific=Odin|stage=after|session=3,participants=Lola%2BOdin|stage=after|session=3,Lola,Odin,A,after,non-partner,AA,2,3,2022-07-26T13:19:22,after_phees_2022-07-26_13-19-22_0000049_labelled_Lola_pheeseq_0000020.txt
after_phees_2022-07-26_13-19-22_0000049_labelled_Lola_pheeseq_0000021.txt::sequence=14,focal=Lola|conspecific=Odin|stage=after|session=3,participants=Lola%2BOdin|stage=after|session=3,Lola,Odin,A,after,non-partner,AAA,3,3,2022-07-26T13:19:22,after_phees_2022-07-26_13-19-22_0000049_labelled_Lola_pheeseq_0000021.txt
after_phees_2022-07-26_13-19-22_0000049_labelled_Lola_pheeseq_0000022.txt::sequence=15,focal=Lola|conspecific=Odin|stage=after|session=3,participants=Lola%2BOdin|stage=after|session=3,Lola,Odin,A,after,non-partner,AAAPPP,6,3,2022-07-26T13:19:22,after_phees_2022-07-26_13-19-22_0000049_labelled_Lola_pheeseq_0000022.txt
after_phees_2022-07-26_13-19-22_0000049_labelled_Lola_pheeseq_0000037.txt::sequence=22,focal=Lola|conspecific=Odin|stage=after|session=3,participants=Lola%2BOdin|stage=after|session=3,Lola,Odin,A,after,non-partner,AA,2,3,2022-07-26T13:19:22,after_phees_2022-07-26_13-19-22_0000049_labelled_Lola_pheeseq_0000037.txt
after_phees_2022-07-26_13-19-22_0000049_labelled_Lola_pheeseq_0000038.txt::sequence=23,focal=Lola|conspecific=Odin|stage=after|session=3,participants=Lola%2BOdin|stage=after|session=3,Lola,Odin,A,after,non-partner,AAS,3,3,2022-07-26T13:19:22,after_phees_2022-07-26_13-19-22_0000049_labelled_Lola_pheeseq_0000038.txt
after_phees_2022-07-26_13-19-22_0000049_labelled_Lola_pheeseq_0000039.txt::sequence=24,focal=Lola|conspecific=Odin|stage=after|session=3,participants=Lola%2BOdin|stage=after|session=3,Lola,Odin,A,after,non-partner,AAA,3,3,2022-07-26T13:19:22,after_phees_2022-07-26_13-19-22_0000049_labelled_Lola_pheeseq_0000039.txt
after_phees_2022-07-26_13-19-22_0000049_labelled_Lola_pheeseq_0000040.txt::sequence=25,focal=Lola|conspecific=Odin|stage=after|session=3,participants=Lola%2BOdin|stage=after|session=3,Lola,Odin,A,after,non-partner,AAP,3,3,2022-07-26T13:19:22,after_phees_2022-07-26_13-19-22_0000049_labelled_Lola_pheeseq_0000040.txt
after_phees_2022-07-26_13-19-22_0000049_labelled_Lola_pheeseq_0000041.txt::sequence=26,focal=Lola|conspecific=Odin|stage=after|session=3,participants=Lola%2BOdin|stage=after|session=3,Lola,Odin,A,after,non-partner,AAAS,4,3,2022-07-26T13:19:22,after_phees_2022-07-26_13-19-22_0000049_labelled_Lola_pheeseq_0000041.txt
after_phees_2022-07-26_13-19-22_0000049_labelled_Lola_pheeseq_0000042.txt::sequence=27,focal=Lola|conspecific=Odin|stage=after|session=3,participants=Lola%2BOdin|stage=after|session=3,Lola,Odin,A,after,non-partner,AAP,3,3,2022-07-26T13:19:22,after_phees_2022-07-26_13-19-22_0000049_labelled_Lola_pheeseq_0000042.txt
after_phees_2022-07-26_13-19-22_0000049_labelled_Lola_pheeseq_0000043.txt::sequence=28,focal=Lola|conspecific=Odin|stage=after|session=3,participants=Lola%2BOdin|stage=after|session=3,Lola,Odin,A,after,non-partner,AAPPS,5,3,2022-07-26T13:19:22,after_phees_2022-07-26_13-19-22_0000049_labelled_Lola_pheeseq_0000043.txt
after_phees_2022-07-26_13-19-22_0000049_labelled_Lola_pheeseq_0000044.txt::sequence=29,focal=Lola|conspecific=Odin|stage=after|session=3,participants=Lola%2BOdin|stage=after|session=3,Lola,Odin,A,after,non-partner,AA,2,3,2022-07-26T13:19:22,after_phees_2022-07-26_13-19-22_0000049_labelled_Lola_pheeseq_0000044.txt
after_phees_2022-07-26_13-19-22_0000049_labelled_Lola_pheeseq_0000045.txt::sequence=30,focal=Lola|conspecific=Odin|stage=after|session=3,participants=Lola%2BOdin|stage=after|session=3,Lola,Odin,A,after,non-partner,AA,2,3,2022-07-26T13:19:22,after_phees_2022-07-26_13-19-22_0000049_labelled_Lola_pheeseq_0000045.txt
after_phees_2022-07-26_13-19-22_0000049_labelled_Lola_pheeseq_0000047.txt::sequence=31,focal=Lola|conspecific=Odin|stage=after|session=3,participants=Lola%2BOdin|stage=after|session=3,Lola,Odin,A,after,non-partner,AA,2,3,2022-07-26T13:19:22,after_phees_2022-07-26_13-19-22_0000049_labelled_Lola_pheeseq_0000047.txt
after_phees_2022-07-26_13-19-22_0000049_labelled_Lola_pheeseq_0000048.txt::sequence=32,focal=Lola|conspecific=Odin|stage=after|session=3,participants=Lola%2BOdin|stage=after|session=3,Lola,Odin,A,after,non-partner,AA,2,3,2022-07-26T13:19:22,after_phees_2022-07-26_13-19-22_0000049_labelled_Lola_pheeseq_0000048.txt
after_phees_2022-07-26_13-19-22_0000049_labelled_Lola_pheeseq_0000049.txt::sequence=33,focal=Lola|conspecific=Odin|stage=after|session=3,participants=Lola%2BOdin|stage=after|session=3,Lola,Odin,A,after,non-partner,AA,2,3,2022-07-26T13:19:22,after_phees_2022-07-26_13-19-22_0000049_labelled_Lola_pheeseq_0000049.txt
after_phees_2022-07-26_13-19-22_0000049_labelled_Lola_pheeseq_0000050.txt::sequence=34,focal=Lola|conspecific=Odin|stage=after|session=3,participants=Lola%2BOdin|stage=after|session=3,Lola,Odin,A,after,non-partner,AA,2,3,2022-07-26T13:19:22,after_phees_2022-07-26_13-19-22_0000049_labelled_Lola_pheeseq_0000050.txt
